Drilling UID,Time (µs),T°,RPM,Spindle Amps (%),Spindle Cmd (%),Feed Pos. (µm),Feed Amps (%),Feed Cmd (%),Clamp Pos. (µm),Clamp Amps (%),Clamp Cmd (%)
H22,0,48,2402,0.00,0.00,0,0.40,0.87,-6772,21.60,1.34
H22,5000,48,2402,0.00,0.00,0,0.00,0.87,-6772,21.50,1.34
H22,10000,48,2402,0.00,0.00,0,1.10,0.87,-6772,21.50,1.34
H22,15000,48,2402,0.00,0.00,0,0.00,0.87,-6772,21.50,1.34
H22,20000,48,2402,0.00,0.00,0,0.00,0.87,-6772,21.50,1.34
H22,25000,48,2402,0.00,0.00,0,0.00,0.87,-6772,21.50,1.34
H22,30000,48,2402,0.00,0.00,0,0.00,0.87,-6772,21.60,1.34
H22,35000,48,2402,0.00,0.00,0,0.00,0.87,-6772,21.80,1.34
H22,40000,48,0,20.80,3.00,0,0.00,0.87,-6772,21.10,1.34
H22,45000,48,0,3.60,3.00,0,0.00,0.87,-6772,21.60,1.34
H22,50000,48,0,26.20,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,55000,48,0,28.50,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,60000,48,0,25.90,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,65000,48,0,29.80,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,70000,48,0,26.90,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,75000,48,0,29.60,3.00,0,0.00,0.87,-6772,21.30,1.34
H22,80000,48,0,28.50,3.00,0,0.00,0.87,-6772,21.30,1.34
H22,85000,48,0,29.00,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,90000,48,0,28.90,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,95000,48,0,28.40,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,100000,48,0,28.60,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,105000,48,0,28.70,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,110000,48,0,28.70,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,115000,48,0,29.00,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,120000,48,0,29.10,3.00,0,0.00,0.87,-6772,21.20,1.34
H22,125000,48,0,29.20,3.00,0,0.00,0.87,-6772,21.30,1.34
H22,130000,48,0,29.20,3.00,0,0.00,0.87,-6772,21.30,1.34
H22,135000,48,0,28.80,3.00,0,0.00,0.87,-6772,21.60,1.34
H22,140000,48,0,38.10,3.00,0,0.00,0.87,-6772,21.30,1.34
H22,145000,48,0,13.50,3.00,0,0.00,0.87,-6772,21.40,1.34
H22,150000,48,0,61.50,3.00,0,0.00,0.87,-6772,21.00,1.34
H22,155000,48,0,52.80,3.00,0,0.10,0.87,-6772,21.10,1.34
H22,160000,48,0,36.70,3.00,0,0.00,0.87,-6772,21.10,1.34
H22,165000,48,0,6.20,3.00,0,0.00,0.87,-6772,21.50,1.34
H22,170000,48,0,0.00,3.00,0,0.00,0.87,-6772,21.40,1.34
H22,175000,48,0,10.80,3.00,0,0.00,0.87,-6772,21.40,1.34
H22,180000,48,0,2.30,3.00,0,0.00,0.87,-6772,21.60,1.34
H22,185000,48,0,5.10,3.00,0,0.00,0.87,-6772,21.60,1.34
H22,190000,48,0,0.00,3.16,0,0.00,0.87,-6772,21.40,1.34
H22,195000,48,0,1.40,3.40,0,0.00,0.87,-6772,21.40,1.34
H22,200000,48,0,5.10,3.66,0,0.00,0.87,-6772,21.40,1.34
H22,205000,48,0,5.00,3.90,0,0.00,0.87,-6772,21.50,1.34
H22,210000,48,0,3.60,4.16,0,0.00,0.87,-6772,21.50,1.34
H22,215000,48,0,2.80,4.40,0,0.00,0.87,-6772,21.40,1.34
H22,220000,48,0,4.20,4.66,0,0.00,0.87,-6772,21.50,1.34
H22,225000,48,0,4.20,4.90,0,0.00,0.87,-6772,21.50,1.34
H22,230000,48,0,0.50,5.16,0,0.00,0.87,-6772,21.50,1.34
H22,235000,48,0,3.90,5.40,0,0.00,0.87,-6772,21.60,1.34
H22,240000,49,0,3.80,5.66,0,0.00,0.87,-6772,21.40,1.34
H22,245000,49,0,0.60,5.91,0,0.00,0.87,-6772,21.50,1.34
H22,250000,49,0,4.80,6.16,0,0.00,0.87,-6772,21.40,1.34
H22,255000,49,0,4.20,6.41,0,0.00,0.87,-6772,21.50,1.34
H22,260000,49,0,2.20,6.66,0,0.00,0.87,-6772,21.50,1.34
H22,265000,49,0,3.40,6.91,0,0.00,0.87,-6772,21.40,1.34
H22,270000,49,0,2.60,7.16,0,0.00,0.87,-6772,21.50,1.34
H22,275000,48,0,3.70,7.17,0,0.00,0.87,-6772,21.40,1.34
H22,280000,48,0,1.60,7.17,0,0.00,0.87,-6772,21.40,1.34
H22,285000,48,0,1.00,7.17,0,0.00,0.87,-6772,21.50,1.34
H22,290000,48,0,1.50,7.17,0,0.00,0.87,-6772,21.50,1.34
H22,295000,48,481,0.00,7.78,0,0.00,0.87,-6772,21.40,1.34
H22,300000,48,482,16.80,10.30,0,0.00,0.87,-6772,21.20,1.34
H22,305000,48,510,10.10,10.59,0,0.00,0.87,-6772,21.30,1.34
H22,310000,49,564,3.90,9.88,0,0.00,0.87,-6772,21.40,1.34
H22,315000,49,636,0.00,9.68,0,0.00,0.87,-6772,21.60,1.34
H22,320000,49,636,6.50,11.76,0,0.00,0.87,-6772,21.50,1.34
H22,325000,49,636,12.70,14.23,0,0.10,0.87,-6772,21.10,1.34
H22,330000,49,688,9.70,14.09,0,0.00,0.87,-6772,21.40,1.34
H22,335000,49,764,1.60,12.35,0,0.00,0.87,-6772,21.40,1.34
H22,340000,49,765,3.70,14.32,0,0.00,0.87,-6772,21.40,1.34
H22,345000,48,765,13.00,16.75,0,0.00,0.87,-6772,21.20,1.34
H22,350000,48,821,7.40,15.32,0,0.00,0.87,-6772,21.10,1.34
H22,355000,48,893,0.60,14.43,0,0.00,0.87,-6772,21.50,1.34
H22,360000,48,896,1.00,16.24,0,0.00,0.87,-6772,21.50,1.34
H22,365000,48,904,5.50,18.14,0,0.10,0.87,-6772,21.30,1.34
H22,370000,48,952,6.30,17.94,0,0.00,0.87,-6772,21.30,1.34
H22,375000,48,983,3.80,18.40,0,0.00,0.87,-6772,21.40,1.34
H22,380000,48,996,14.40,20.17,0,0.10,0.87,-6772,21.00,1.34
H22,385000,48,1023,12.80,20.21,0,0.10,0.87,-6772,21.20,1.34
H22,390000,48,1088,1.60,19.28,0,0.00,0.87,-6772,21.30,1.34
H22,395000,48,1096,6.40,21.08,0,0.00,0.87,-6772,21.20,1.34
H22,400000,48,1137,8.40,21.46,0,0.00,0.87,-6772,21.20,1.34
H22,405000,48,1181,2.40,21.26,0,0.00,0.87,-6772,21.40,1.34
H22,410000,48,1186,11.10,23.24,0,0.00,0.87,-6771,21.00,1.34
H22,415000,48,1214,12.30,24.00,0,0.00,0.87,-6771,21.00,1.34
H22,420000,48,1254,4.80,24.16,0,0.00,0.85,-6771,21.30,1.34
H22,425000,48,1275,6.30,24.58,0,0.00,0.87,-6771,21.30,1.34
H22,430000,48,1308,8.20,25.06,0,0.10,0.87,-6771,21.30,1.34
H22,435000,48,1349,3.20,25.93,0,0.10,0.87,-6771,21.70,1.34
H22,440000,48,1373,8.50,26.57,0,0.00,0.87,-6771,21.30,1.34
H22,445000,48,1398,12.40,27.49,0,0.10,0.87,-6771,21.10,1.34
H22,450000,48,1431,7.00,28.05,0,0.10,0.87,-6771,21.40,1.34
H22,455000,48,1480,3.80,27.61,0,0.00,0.87,-6770,21.10,1.34
H22,460000,48,1480,2.60,28.45,0,0.00,0.87,-6770,21.40,1.34
H22,465000,48,1532,8.10,29.95,0,0.00,0.87,-6770,21.30,1.34
H22,470000,48,1532,7.20,29.72,0,0.20,0.87,-6770,21.30,1.34
H22,475000,48,1579,6.30,31.41,0,0.00,0.87,-6770,21.10,1.34
H22,480000,48,1612,4.80,31.54,0,0.10,0.87,-6770,21.20,1.34
H22,485000,48,1647,3.20,31.78,0,0.10,0.87,-6770,21.20,1.34
H22,490000,48,1675,7.60,32.44,0,0.30,0.87,-6770,21.30,1.34
H22,495000,48,1693,9.30,33.70,0,0.30,0.87,-6770,21.00,1.34
H22,500000,48,1742,10.20,34.49,0,0.10,0.87,-6770,20.90,1.34
H22,505000,48,1783,3.60,34.02,0,0.40,0.87,-6770,21.20,1.34
H22,510000,48,1783,7.60,35.43,0,0.30,0.87,-6770,21.20,1.34
H22,515000,48,1826,5.70,36.05,0,0.10,0.87,-6770,21.10,1.34
H22,520000,48,1826,8.80,36.09,0,0.20,0.87,-6770,21.10,1.34
H22,525000,48,1882,7.80,37.04,0,0.00,0.87,-6769,21.20,1.34
H22,530000,48,1918,3.70,37.12,0,0.20,0.87,-6769,21.10,1.34
H22,535000,48,1953,4.50,37.55,0,0.30,0.87,-6769,21.20,1.34
H22,540000,48,1953,10.60,39.64,0,0.20,0.87,-6769,21.00,1.34
H22,545000,48,1980,9.70,39.20,0,0.20,0.87,-6769,21.00,1.34
H22,550000,48,2046,3.60,40.03,0,0.20,0.87,-6768,20.90,1.34
H22,555000,48,2059,6.20,39.90,0,0.30,0.87,-6767,21.10,1.34
H22,560000,48,2075,11.40,42.84,0,0.00,0.87,-6767,20.60,1.34
H22,565000,48,2116,6.80,42.18,0,0.20,0.87,-6766,20.90,1.34
H22,570000,48,2162,6.90,41.95,0,0.20,0.87,-6765,20.70,1.34
H22,575000,48,2209,9.70,41.57,0,0.30,0.87,-6762,20.00,1.34
H22,580000,48,2194,11.40,42.82,0,0.30,0.87,-6760,19.80,1.34
H22,585000,48,2240,6.80,42.46,0,0.20,0.87,-6757,20.20,1.34
H22,590000,48,2275,4.20,44.60,0,0.30,0.87,-6755,20.00,1.34
H22,595000,48,2275,8.40,45.02,0,0.30,0.87,-6752,20.20,1.34
H22,600000,48,2308,8.80,45.20,0,0.20,0.87,-6750,19.80,1.34
H22,605000,48,2402,5.90,44.69,0,0.30,0.87,-6748,20.00,1.34
H22,610000,48,2380,9.80,47.91,0,0.10,0.87,-6744,19.40,1.34
H22,615000,48,2402,11.20,48.17,0,0.30,0.87,-6740,19.20,1.34
H22,620000,48,2420,4.50,45.88,0,0.00,0.87,-6735,19.60,1.34
H22,625000,48,2439,3.80,44.53,0,0.10,0.87,-6731,20.10,1.34
H22,630000,48,2457,4.20,46.23,0,0.30,0.87,-6729,20.70,1.34
H22,635000,48,2439,2.40,46.95,0,0.30,0.87,-6729,21.60,1.34
H22,640000,48,2439,1.90,45.56,0,0.10,0.87,-6728,21.40,1.34
H22,645000,48,2402,2.70,44.32,0,0.50,0.87,-6728,21.50,1.34
H22,650000,48,2420,5.60,45.34,0,0.10,0.87,-6728,21.40,1.34
H22,655000,48,2402,6.10,46.26,0,0.20,0.87,-6727,21.20,1.34
H22,660000,48,2402,5.50,46.07,0,0.20,0.87,-6727,21.30,1.34
H22,665000,48,2380,5.60,47.11,0,0.00,0.87,-6727,20.90,1.34
H22,670000,48,2402,4.50,45.02,0,0.10,0.87,-6727,21.60,1.34
H22,675000,48,2402,3.60,44.02,0,0.20,0.87,-6727,21.40,1.34
H22,680000,48,2380,5.40,46.92,0,0.50,0.87,-6727,21.50,1.34
H22,685000,48,2420,4.50,46.98,0,0.30,0.87,-6727,21.40,1.34
H22,690000,48,2439,2.70,43.80,0,0.20,0.87,-6727,20.90,1.34
H22,695000,48,2420,3.10,44.71,0,0.10,0.87,-6726,27.30,1.34
H22,700000,48,2420,6.80,47.06,0,0.20,0.87,-6726,26.70,1.34
H22,705000,48,2439,4.90,45.97,0,0.20,0.87,-6726,27.00,1.34
H22,710000,48,2402,5.30,45.69,0,0.10,0.87,-6726,27.10,1.34
H22,715000,48,2380,6.10,46.73,0,0.00,0.87,-6726,27.10,1.34
H22,720000,48,2380,6.50,44.77,0,0.30,0.87,-6726,27.10,1.34
H22,725000,48,2402,5.00,44.69,0,0.20,0.87,-6726,27.40,1.34
H22,730000,48,2380,5.60,46.91,0,0.30,0.87,-6726,27.20,1.34
H22,735000,48,2380,3.20,46.81,0,0.20,0.87,-6726,27.20,1.34
H22,740000,48,2402,1.90,44.69,0,0.30,0.87,-6726,27.20,1.34
H22,745000,48,2402,3.20,44.60,0,1.40,0.87,-6726,27.10,1.34
H22,750000,48,2363,4.50,46.87,0,0.30,0.87,-6726,27.20,1.34
H22,755000,48,2420,3.60,45.77,0,0.00,0.69,-6726,27.10,1.34
H22,760000,48,2420,4.60,46.70,-2,0.00,-0.66,-6726,27.00,1.34
H22,765000,48,2420,6.20,46.75,-16,9.60,-1.59,-6726,27.00,1.34
H22,770000,48,2402,6.10,44.69,-58,3.10,-1.54,-6726,27.20,1.34
H22,775000,48,2402,2.50,45.62,-118,0.00,-0.36,-6726,27.20,1.34
H22,780000,48,2380,3.80,46.87,-159,4.50,0.84,-6726,27.10,1.34
H22,785000,48,2380,2.50,46.85,-165,22.60,1.61,-6726,27.10,1.34
H22,790000,48,2402,2.00,45.74,-135,8.70,1.71,-6726,27.10,1.34
H22,795000,48,2402,2.80,45.59,-73,0.00,1.33,-6726,27.20,1.34
H22,800000,48,2380,5.30,45.68,-17,0.00,1.33,-6726,27.10,1.34
H22,805000,48,2380,3.60,45.71,42,0.00,1.18,-6726,27.10,1.34
H22,810000,48,2402,3.70,45.66,91,0.00,0.34,-6726,27.30,1.34
H22,815000,48,2402,5.30,46.76,123,10.20,-0.67,-6726,27.00,1.34
H22,820000,48,2420,3.50,44.81,129,18.30,-1.55,-6726,27.20,1.34
H22,825000,48,2420,2.50,44.62,96,1.00,-1.49,-6726,27.20,1.34
H22,830000,48,2420,4.90,46.88,41,0.00,-1.04,-6726,27.10,1.34
H22,835000,48,2402,2.70,46.88,-4,0.00,-0.70,-6726,27.20,1.34
H22,840000,48,2402,1.80,45.64,-47,0.00,0.15,-6726,27.40,1.34
H22,845000,48,2380,2.90,45.49,-77,2.70,1.21,-6726,27.30,1.34
H22,850000,48,2380,5.20,45.69,-69,17.00,1.95,-6726,27.00,1.34
H22,855000,48,2380,3.00,44.80,-21,9.90,1.87,-6726,27.10,1.34
H22,860000,48,2402,5.60,45.66,46,0.00,1.29,-6726,27.20,1.34
H22,865000,48,2380,4.80,46.71,113,0.00,0.78,-6726,27.40,1.34
H22,870000,48,2380,5.20,45.59,167,0.00,0.24,-6726,27.20,1.34
H22,875000,48,2380,3.50,44.53,204,7.10,-0.41,-6726,27.40,1.34
H22,880000,48,2420,5.40,46.91,219,0.80,-1.15,-6726,27.30,1.34
H22,885000,48,2402,4.30,46.83,203,17.30,-1.60,-6726,27.20,1.34
H22,890000,48,2420,2.80,45.69,163,4.30,-1.56,-6726,27.20,1.34
H22,895000,48,2420,2.80,46.71,105,0.00,-0.96,-6726,27.20,1.34
H22,900000,48,2402,5.70,45.70,49,0.00,0.06,-6726,27.30,1.34
H22,905000,48,2420,4.40,45.76,22,0.00,0.65,-6726,27.30,1.34
H22,910000,48,2380,4.90,46.70,19,6.20,1.25,-6726,27.40,1.34
H22,915000,48,2380,7.00,46.75,42,9.60,1.63,-6726,27.10,1.34
H22,920000,48,2380,6.50,45.62,93,0.10,1.59,-6726,27.40,1.34
H22,925000,48,2402,4.50,44.63,150,1.80,1.53,-6726,27.50,1.34
H22,930000,48,2380,4.90,45.72,218,0.00,1.19,-6726,27.50,1.34
H22,935000,48,2363,5.00,45.77,270,0.00,0.37,-6726,27.70,1.34
H22,940000,48,2420,4.10,45.71,299,0.00,-0.44,-6726,27.30,1.34
H22,945000,48,2402,3.40,45.61,303,2.10,-1.18,-6726,27.30,1.34
H22,950000,48,2380,4.40,45.61,282,7.70,-1.56,-6726,27.30,1.34
H22,955000,48,2402,4.90,45.77,230,0.00,-1.16,-6726,27.20,1.34
H22,960000,48,2420,4.40,45.73,182,0.00,-0.78,-6726,27.20,1.34
H22,965000,48,2402,7.00,46.83,140,0.00,-0.02,-6726,27.00,1.34
H22,970000,48,2402,7.40,44.69,108,4.00,0.99,-6726,27.10,1.34
H22,975000,48,2402,4.70,43.55,110,28.50,1.86,-6726,27.20,1.34
H22,980000,48,2380,2.00,46.92,156,7.70,1.78,-6726,27.30,1.34
H22,985000,48,2380,3.20,46.80,220,0.00,1.41,-6726,27.30,1.34
H22,990000,48,2402,2.10,45.73,284,0.00,01.07,-6726,27.40,1.34
H22,995000,48,2402,2.50,45.63,332,0.00,0.86,-6726,27.40,1.34
H22,1000000,48,2380,4.00,45.62,360,0.00,0.56,-6726,27.30,1.34
H22,1005000,48,2380,4.10,44.86,380,0.00,-0.22,-6726,27.20,1.34
H22,1010000,48,2380,4.40,46.88,383,1.30,-1.23,-6726,27.20,1.34
H22,1015000,48,2402,7.20,47.89,355,4.70,-1.68,-6726,27.20,1.34
H22,1020000,48,2420,4.30,45.97,302,0.00,-1.17,-6726,27.30,1.34
H22,1025000,48,2420,3.00,44.95,241,0.00,0.01,-6726,27.40,1.34
H22,1030000,48,2402,5.30,47.07,202,0.00,0.92,-6726,27.20,1.34
H22,1035000,48,2420,2.30,47.20,202,1.10,1.21,-6726,27.30,1.34
H22,1040000,48,2420,1.70,44.91,230,0.00,1.40,-6726,27.40,1.34
H22,1045000,48,2380,2.20,46.76,273,2.70,1.64,-6726,27.30,1.34
H22,1050000,48,2380,5.40,45.67,337,4.10,1.73,-6726,27.20,1.34
H22,1055000,48,2402,2.70,44.82,397,0.90,1.30,-6726,27.50,1.34
H22,1060000,48,2380,4.00,45.86,447,0.00,0.66,-6726,27.30,1.34
H22,1065000,48,2380,7.60,46.95,466,0.00,0.30,-6726,27.10,1.34
H22,1070000,48,2402,5.80,46.00,465,0.00,-0.15,-6726,27.20,1.34
H22,1075000,48,2380,4.50,47.16,457,0.00,-1.03,-6726,27.30,1.34
H22,1080000,48,2380,7.40,45.92,431,9.30,-1.50,-6726,27.10,1.34
H22,1085000,48,2420,4.90,47.41,380,0.00,-0.98,-6726,27.40,1.34
H22,1090000,48,2439,2.80,46.06,335,0.00,-0.20,-6726,27.40,1.34
H22,1095000,48,2420,2.70,45.94,293,11.40,01.05,-6726,27.30,1.34
H22,1100000,48,2380,4.40,47.02,298,27.00,1.75,-6726,27.40,1.34
H22,1105000,48,2420,4.20,44.98,342,6.60,1.70,-6726,27.20,1.34
H22,1110000,48,2402,5.50,45.84,401,0.10,1.46,-6726,27.40,1.34
H22,1115000,48,2380,6.80,46.93,458,2.30,1.45,-6726,27.30,1.34
H22,1120000,48,2380,6.30,45.81,500,0.90,1.47,-6726,27.40,1.34
H22,1125000,48,2402,6.30,45.94,538,0.00,0.94,-6726,27.40,1.34
H22,1130000,48,2363,8.20,45.87,563,0.00,0.07,-6726,27.20,1.34
H22,1135000,48,2363,10.80,46.31,565,0.00,-0.74,-6726,27.20,1.34
H22,1140000,48,2380,6.20,47.61,547,11.10,-1.57,-6726,27.50,1.34
H22,1145000,48,2420,6.20,46.35,504,2.50,-1.50,-6726,27.30,1.34
H22,1150000,49,2380,6.40,46.31,444,0.00,-0.39,-6726,27.10,1.34
H22,1155000,49,2439,3.30,44.45,389,11.60,0.98,-6726,27.30,1.34
H22,1160000,49,2439,3.20,46.37,383,16.70,1.44,-6726,27.30,1.34
H22,1165000,49,2439,6.10,47.42,418,0.00,1.26,-6726,27.20,1.34
H22,1170000,49,2402,5.20,46.04,456,12.40,1.75,-6726,27.40,1.34
H22,1175000,49,2402,6.10,45.95,503,7.50,1.98,-6726,27.20,1.34
H22,1180000,49,2380,8.70,44.79,581,0.20,1.39,-6726,27.20,1.34
H22,1185000,48,2380,9.60,46.17,626,0.00,0.95,-6726,27.00,1.34
H22,1190000,48,2380,5.00,47.51,641,0.00,0.88,-6726,27.30,1.34
H22,1195000,48,2380,7.00,47.38,637,0.00,0.68,-6726,27.40,1.34
H22,1200000,48,2363,12.20,48.45,627,0.00,-0.13,-6726,26.60,1.34
H22,1205000,48,2402,7.00,45.54,615,0.00,-1.17,-6726,27.30,1.34
H22,1210000,48,2380,5.00,45.57,584,4.10,-1.35,-6726,27.10,1.34
H22,1215000,48,2363,11.90,47.83,536,0.00,-0.51,-6726,27.00,1.34
H22,1220000,48,2439,4.10,45.55,493,0.80,0.67,-6726,27.60,1.34
H22,1225000,48,2439,4.90,45.35,483,14.20,1.84,-6726,27.40,1.34
H22,1230000,48,2420,3.30,45.16,521,8.20,1.92,-6726,27.30,1.34
H22,1235000,48,2420,1.90,45.29,588,0.50,1.41,-6726,27.50,1.34
H22,1240000,48,2439,4.70,47.49,642,3.50,1.53,-6726,27.20,1.34
H22,1245000,48,2380,6.90,47.29,682,15.10,1.69,-6726,27.20,1.34
H22,1250000,48,2363,14.10,48.42,726,0.00,0.96,-6726,26.80,1.34
H22,1255000,48,2402,8.10,46.58,745,0.00,0.48,-6726,27.00,1.34
H22,1260000,48,2380,10.90,46.62,736,1.00,0.04,-6726,26.90,1.34
H22,1265000,48,2363,13.90,46.80,718,0.00,-0.64,-6726,26.90,1.34
H22,1270000,48,2380,6.50,47.97,696,4.40,-1.39,-6726,27.10,1.34
H22,1275000,48,2402,6.80,46.84,663,3.50,-1.44,-6726,27.20,1.34
H22,1280000,48,2380,6.80,45.67,609,0.00,0.02,-6726,27.10,1.34
H22,1285000,48,2402,5.30,45.69,568,34.00,1.68,-6726,27.30,1.34
H22,1290000,48,2439,3.70,44.75,591,22.80,1.76,-6726,27.30,1.34
H22,1295000,48,2420,3.10,46.41,643,6.20,1.58,-6726,27.30,1.34
H22,1300000,48,2420,6.80,47.50,696,2.10,1.64,-6726,27.10,1.34
H22,1305000,48,2402,7.10,47.56,762,0.70,1.54,-6726,27.10,1.34
H22,1310000,48,2380,9.40,46.39,800,3.00,1.48,-6726,27.10,1.34
H22,1315000,48,2402,16.80,46.77,829,0.00,0.94,-6726,26.40,1.34
H22,1320000,48,2380,10.90,48.00,831,0.00,0.62,-6726,27.10,1.34
H22,1325000,48,2380,10.30,48.00,814,0.00,0.15,-6726,27.10,1.34
H22,1330000,48,2380,12.40,49.10,797,0.00,-0.67,-6726,27.00,1.34
H22,1335000,48,2380,8.80,48.21,777,4.90,-1.37,-6726,27.10,1.34
H22,1340000,48,2380,7.00,45.25,735,0.00,-0.75,-6726,27.80,1.34
H22,1345000,48,2402,5.60,46.98,686,2.50,0.58,-6726,27.40,1.34
H22,1350000,48,2420,6.40,46.79,678,19.90,1.59,-6726,27.20,1.34
H22,1355000,48,2420,3.20,46.73,714,2.70,1.64,-6726,27.40,1.34
H22,1360000,48,2420,3.90,45.60,769,0.00,1.58,-6726,27.40,1.34
H22,1365000,48,2402,12.80,47.78,819,3.80,1.79,-6726,26.60,1.34
H22,1370000,48,2420,10.90,48.01,871,8.40,1.54,-6726,27.00,1.34
H22,1375000,48,2402,9.00,46.76,915,0.10,0.99,-6726,27.00,1.34
H22,1380000,48,2363,16.50,48.94,927,0.10,0.87,-6726,26.70,1.34
H22,1385000,48,2363,19.60,48.27,913,2.70,0.63,-6726,26.50,1.34
H22,1390000,48,2380,11.20,45.24,902,0.00,-0.26,-6726,27.10,1.34
H22,1395000,48,2402,9.40,47.30,890,0.00,-1.33,-6726,27.10,1.34
H22,1400000,48,2380,15.10,48.50,855,4.30,-1.35,-6726,26.40,1.34
H22,1405000,48,2420,3.50,46.47,808,0.00,-0.25,-6726,27.50,1.34
H22,1410000,48,2402,2.40,45.07,765,6.60,1.46,-6726,27.60,1.34
H22,1415000,48,2380,6.00,45.86,770,17.40,02.09,-6726,27.20,1.34
H22,1420000,48,2439,5.00,47.09,823,1.50,1.71,-6726,27.20,1.34
H22,1425000,48,2439,4.20,47.82,887,2.00,1.41,-6726,27.40,1.34
H22,1430000,48,2380,14.60,47.91,946,4.70,1.60,-6726,26.70,1.34
H22,1435000,48,2402,18.90,49.04,985,10.00,1.58,-6726,26.60,1.34
H22,1440000,48,2420,10.00,46.12,1017,1.00,01.02,-6726,26.80,1.34
H22,1445000,48,2402,12.50,49.39,1027,0.00,0.40,-6726,27.00,1.34
H22,1450000,48,2402,18.00,49.66,1020,0.00,-0.34,-6726,26.30,1.34
H22,1455000,48,2402,8.40,47.60,1007,0.20,-1.27,-6726,27.10,1.34
H22,1460000,48,2402,13.00,48.66,971,0.10,-1.32,-6726,26.90,1.34
H22,1465000,48,2380,16.80,47.57,906,0.00,-0.31,-6726,26.70,1.34
H22,1470000,48,2402,4.30,46.76,861,17.30,01.07,-6726,27.50,1.34
H22,1475000,48,2420,2.40,46.53,867,15.00,1.47,-6726,27.40,1.34
H22,1480000,48,2402,4.60,47.01,906,1.50,1.41,-6726,27.40,1.34
H22,1485000,48,2402,6.00,45.93,947,8.30,1.83,-6726,27.20,1.34
H22,1490000,48,2420,8.60,46.06,998,6.40,1.97,-6726,26.70,1.34
H22,1495000,48,2402,10.10,46.98,1057,0.00,1.51,-6726,27.30,1.34
H22,1500000,48,2363,16.00,49.26,1102,0.00,01.05,-6726,26.50,1.34
H22,1505000,48,2380,12.60,47.56,1110,2.80,1.10,-6726,26.80,1.34
H22,1510000,48,2402,14.00,48.68,1106,0.50,0.60,-6726,26.80,1.34
H22,1515000,48,2363,21.60,49.84,1090,0.00,-0.04,-6726,26.20,1.34
H22,1520000,48,2402,11.10,46.99,1069,0.00,-0.86,-6726,27.10,1.34
H22,1525000,48,2402,10.50,47.82,1045,2.30,-1.28,-6726,27.10,1.34
H22,1530000,48,2402,9.90,48.89,1012,0.00,-0.80,-6726,27.10,1.34
H22,1535000,48,2402,8.50,47.65,977,3.80,0.56,-6726,27.20,1.34
H22,1540000,48,2402,5.50,47.47,961,29.40,1.97,-6726,27.50,1.34
H22,1545000,48,2402,6.70,45.49,1001,9.50,1.97,-6726,27.20,1.34
H22,1550000,48,2402,9.00,48.36,1079,1.10,1.56,-6726,27.10,1.34
H22,1555000,48,2420,9.00,47.31,1132,2.30,1.54,-6726,27.10,1.34
H22,1560000,48,2380,11.70,49.42,1170,18.50,1.61,-6726,26.90,1.34
H22,1565000,48,2380,24.50,48.75,1202,2.80,01.04,-6726,26.20,1.34
H22,1570000,48,2420,15.30,46.92,1217,0.00,0.41,-6726,26.80,1.34
H22,1575000,48,2402,15.60,49.11,1205,0.60,-0.02,-6726,26.50,1.34
H22,1580000,48,2402,19.80,49.19,1190,0.00,-0.96,-6726,26.40,1.34
H22,1585000,48,2402,18.70,50.31,1171,3.30,-1.67,-6726,26.40,1.34
H22,1590000,48,2420,9.90,48.20,1118,0.20,-0.70,-6726,27.20,1.34
H22,1595000,48,2420,8.50,45.99,1051,5.70,01.03,-6726,27.20,1.34
H22,1600000,48,2420,7.30,45.87,1048,10.10,1.64,-6726,27.20,1.34
H22,1605000,48,2420,3.10,46.61,1092,0.00,1.30,-6726,27.20,1.34
H22,1610000,48,2402,4.20,46.27,1133,4.80,1.71,-6726,27.30,1.34
H22,1615000,48,2380,18.10,47.26,1180,9.70,02.02,-6726,26.70,1.34
H22,1620000,48,2380,14.70,47.39,1239,1.10,1.60,-6726,26.80,1.34
H22,1625000,48,2420,10.00,48.78,1286,0.00,1.15,-6726,27.10,1.34
H22,1630000,48,2380,23.80,49.73,1301,1.50,0.99,-6726,26.40,1.34
H22,1635000,48,2380,28.50,50.08,1299,0.40,0.63,-6726,26.30,1.34
H22,1640000,48,2402,17.10,49.32,1284,0.00,-0.10,-6726,26.60,1.34
H22,1645000,48,2402,11.20,47.99,1263,0.00,-0.87,-6726,27.40,1.34
H22,1650000,48,2402,14.20,49.40,1232,0.00,-1.10,-6726,26.60,1.34
H22,1655000,48,2439,7.20,46.22,1200,0.00,-0.81,-6726,27.10,1.34
H22,1660000,48,2420,3.90,46.94,1174,0.00,0.12,-6726,27.30,1.34
H22,1665000,48,2380,12.00,48.84,1157,17.30,1.68,-6726,26.70,1.34
